Price,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2015-06-03,,,,,,,27.11736297607422,,,,,,27.11736297607422,,,,,,26.98278583626873,,,,,,26.98278583626873,,,,,,600
2015-06-04,,,,,,,26.637365341186523,,,,,,26.64633737707165,,,,,,26.637365341186523,,,,,,26.64633737707165,,,,,,1000
2015-06-05,,,,,,,26.381668090820312,,,,,,26.399610451202122,,,,,,26.381668090820312,,,,,,26.399610451202122,,,,,,600
2015-06-08,,,,,,,26.502790451049805,,,,,,26.579050195616222,,,,,,26.448958231218317,,,,,,26.498303577110004,,,,,,4600
2015-06-09,,,,,,,25.852333068847656,,,,,,25.951022052171183,,,,,,25.807472884390542,,,,,,25.915135615846552,,,,,,4000
2015-06-10,,,,,,,25.690839767456055,,,,,,25.87027537114346,,,,,,25.690839767456055,,,,,,25.865790208328725,,,,,,3200
2015-06-11,,,,,,,25.690839767456055,,,,,,25.690839767456055,,,,,,25.690839767456055,,,,,,25.690839767456055,,,,,,0
2015-06-12,,,,,,,25.690839767456055,,,,,,25.690839767456055,,,,,,25.690839767456055,,,,,,25.690839767456055,,,,,,0
2015-06-15,,,,,,,25.3229923248291,,,,,,25.574202487566648,,,,,,25.314020288839778,,,,,,25.574202487566648,,,,,,1800
2015-06-16,,,,,,,24.892349243164062,,,,,,25.044870459328145,,,,,,24.892349243164062,,,,,,24.923750519029504,,,,,,11800
2015-06-17,,,,,,,25.04486846923828,,,,,,25.475515970808544,,,,,,25.026924395529257,,,,,,25.04486846923828,,,,,,4200
2015-06-18,,,,,,,25.09421157836914,,,,,,25.09421157836914,,,,,,24.91028910481466,,,,,,24.91028910481466,,,,,,1200
2015-06-19,,,,,,,24.941692352294922,,,,,,25.044869926504802,,,,,,24.941692352294922,,,,,,25.044869926504802,,,,,,1400
2015-06-22,,,,,,,24.85645866394043,,,,,,24.85645866394043,,,,,,24.85645866394043,,,,,,24.85645866394043,,,,,,400
2015-06-23,,,,,,,25.79401969909668,,,,,,25.79401969909668,,,,,,25.322998812057094,,,,,,25.322998812057094,,,,,,8000
2015-06-24,,,,,,,25.569719314575195,,,,,,25.569719314575195,,,,,,25.569719314575195,,,,,,25.569719314575195,,,,,,800
2015-06-25,,,,,,,25.336450576782227,,,,,,25.417197192803027,,,,,,25.336450576782227,,,,,,25.417197192803027,,,,,,2200
2015-06-26,,,,,,,24.816083908081055,,,,,,24.838513142880032,,,,,,24.605245336240632,,,,,,24.7712254384831,,,,,,4200
2015-06-29,,,,,,,23.999645233154297,,,,,,24.161138446839466,,,,,,23.999645233154297,,,,,,24.05796260726078,,,,,,13000
2015-06-30,,,,,,,24.735336303710938,,,,,,24.735336303710938,,,,,,24.22394224130416,,,,,,24.551413847735855,,,,,,2800
2015-07-01,,,,,,,24.735336303710938,,,,,,24.735336303710938,,,,,,24.735336303710938,,,,,,24.735336303710938,,,,,,0
2015-07-02,,,,,,,24.735336303710938,,,,,,24.735336303710938,,,,,,24.735336303710938,,,,,,24.735336303710938,,,,,,0
2015-07-06,,,,,,,23.08901023864746,,,,,,23.142840751590985,,,,,,23.039664888765422,,,,,,23.142840751590985,,,,,,1200
2015-07-07,,,,,,,21.86435317993164,,,,,,22.146964627957153,,,,,,21.281182788471042,,,,,,21.98098623147917,,,,,,8000
2015-07-08,,,,,,,21.06137466430664,,,,,,21.308099686853577,,,,,,20.765304295002107,,,,,,21.254269177318495,,,,,,17400
2015-07-09,,,,,,,22.321914672851562,,,,,,22.86022487263506,,,,,,21.761175237918945,,,,,,21.761175237918945,,,,,,14000
2015-07-10,,,,,,,23.299848556518555,,,,,,23.326764670261866,,,,,,22.864715840736572,,,,,,22.864715840736572,,,,,,5800
2015-07-13,,,,,,,23.32676124572754,,,,,,23.62283160847367,,,,,,22.86471248403429,,,,,,22.86471248403429,,,,,,3400
2015-07-14,,,,,,,23.685638427734375,,,,,,23.703582504167127,,,,,,23.528632037051093,,,,,,23.528632037051093,,,,,,800
2015-07-15,,,,,,,22.739107131958008,,,,,,23.326762732220363,,,,,,22.60452999690496,,,,,,23.326762732220363,,,,,,21000
2015-07-16,,,,,,,23.178730010986328,,,,,,23.474802146314754,,,,,,22.91854774072381,,,,,,22.91854774072381,,,,,,4400
2015-07-17,,,,,,,24.02208137512207,,,,,,24.02208137512207,,,,,,23.555545670566744,,,,,,23.995166972593935,,,,,,3800
2015-07-20,,,,,,,23.533117294311523,,,,,,23.99965301597417,,,,,,23.277420193470544,,,,,,23.99965301597417,,,,,,3800
2015-07-21,,,,,,,23.685638427734375,,,,,,23.685638427734375,,,,,,23.528632037051093,,,,,,23.528632037051093,,,,,,1000
2015-07-22,,,,,,,23.631803512573242,,,,,,23.631803512573242,,,,,,23.631803512573242,,,,,,23.631803512573242,,,,,,400
2015-07-23,,,,,,,23.5017147064209,,,,,,23.51965878192522,,,,,,23.49722954316543,,,,,,23.49722954316543,,,,,,600
2015-07-24,,,,,,,23.133867263793945,,,,,,23.447881706885383,,,,,,23.089008791027048,,,,,,23.447881706885383,,,,,,4800
2015-07-27,,,,,,,22.205280303955078,,,,,,22.42957606460109,,,,,,22.1200485309563,,,,,,22.42957606460109,,,,,,6400
2015-07-28,,,,,,,21.989957809448242,,,,,,22.00341500824288,,,,,,21.904726031680646,,,,,,22.00341500824288,,,,,,1000
2015-07-29,,,,,,,22.63593101501465,,,,,,22.63593101501465,,,,,,22.003416947311802,,,,,,22.003416947311802,,,,,,8400
2015-07-30,,,,,,,22.151451110839844,,,,,,22.151451110839844,,,,,,22.151451110839844,,,,,,22.151451110839844,,,,,,1000
2015-07-31,,,,,,,22.28154182434082,,,,,,22.28154182434082,,,,,,22.003415538029135,,,,,,22.245655389610757,,,,,,4800
2015-08-03,,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,5800
2015-08-04,,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,0
2015-08-05,,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,0
2015-08-06,,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,21.69388771057129,,,,,,0
2015-08-07,,,,,,,22.63593101501465,,,,,,22.63593101501465,,,,,,22.63593101501465,,,,,,22.63593101501465,,,,,,200
2015-08-10,,,,,,,22.63593101501465,,,,,,22.63593101501465,,,,,,22.63593101501465,,,,,,22.63593101501465,,,,,,0
2015-08-11,,,,,,,21.918180465698242,,,,,,22.106588070021026,,,,,,21.81500462839185,,,,,,22.106588070021026,,,,,,2600
2015-08-12,,,,,,,21.10623550415039,,,,,,21.460623296753813,,,,,,21.10623550415039,,,,,,21.460623296753813,,,,,,6200
2015-08-13,,,,,,,21.317068099975586,,,,,,21.317068099975586,,,,,,21.317068099975586,,,,,,21.317068099975586,,,,,,400
2015-08-14,,,,,,,21.317068099975586,,,,,,21.317068099975586,,,,,,21.317068099975586,,,,,,21.317068099975586,,,,,,0
2015-08-17,,,,,,,21.317068099975586,,,,,,21.317068099975586,,,,,,21.317068099975586,,,,,,21.317068099975586,,,,,,0
2015-08-18,,,,,,,20.989595413208008,,,,,,21.083799211754258,,,,,,20.989595413208008,,,,,,21.083799211754258,,,,,,600
2015-08-19,,,,,,,20.904369354248047,,,,,,20.904369354248047,,,,,,20.361573890549366,,,,,,20.370545928532973,,,,,,2200
2015-08-20,,,,,,,19.80980682373047,,,,,,20.352602299344557,,,,,,19.733547066057668,,,,,,20.352602299344557,,,,,,9800
2015-08-21,,,,,,,19.298410415649414,,,,,,19.61242487103595,,,,,,19.110001057921046,,,,,,19.114487932118045,,,,,,11400
2015-08-24,,,,,,,17.163110733032227,,,,,,18.230759025473652,,,,,,16.597886173057848,,,,,,18.230759025473652,,,,,,58400
2015-08-25,,,,,,,19.069625854492188,,,,,,19.280464428565317,,,,,,18.410197445966322,,,,,,19.060655529470342,,,,,,42000
2015-08-26,,,,,,,18.567203521728516,,,,,,18.782527255056895,,,,,,18.567203521728516,,,,,,18.782527255056895,,,,,,2000
2015-08-27,,,,,,,19.455413818359375,,,,,,19.85017483663077,,,,,,19.419527386466076,,,,,,19.419527386466076,,,,,,5600
2015-08-28,,,,,,,19.37018394470215,,,,,,19.890550092488063,,,,,,19.14140128788982,,,,,,19.738028891693517,,,,,,3600
2015-08-31,,,,,,,19.37018394470215,,,,,,19.37018394470215,,,,,,19.37018394470215,,,,,,19.37018394470215,,,,,,0
2015-09-01,,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,18.51337335235152,,,,,,18.526830551166096,,,,,,2000
2015-09-02,,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,0
2015-09-03,,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,0
2015-09-04,,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,18.831872940063477,,,,,,0
2015-09-08,,,,,,,19.186260223388672,,,,,,19.186260223388672,,,,,,19.186260223388672,,,,,,19.186260223388672,,,,,,800
2015-09-09,,,,,,,19.697654724121094,,,,,,19.71111192290926,,,,,,19.697654724121094,,,,,,19.71111192290926,,,,,,600
2015-09-10,,,,,,,19.35672950744629,,,,,,19.35672950744629,,,,,,19.35672950744629,,,,,,19.35672950744629,,,,,,200
2015-09-11,,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,200
2015-09-14,,,,,,,18.885704040527344,,,,,,18.885704040527344,,,,,,18.885704040527344,,,,,,18.885704040527344,,,,,,1000
2015-09-15,,,,,,,19.231117248535156,,,,,,19.231117248535156,,,,,,19.231117248535156,,,,,,19.231117248535156,,,,,,1200
2015-09-16,,,,,,,19.661766052246094,,,,,,19.661766052246094,,,,,,19.661766052246094,,,,,,19.661766052246094,,,,,,1000
2015-09-17,,,,,,,19.4688720703125,,,,,,19.4688720703125,,,,,,19.4688720703125,,,,,,19.4688720703125,,,,,,10600
2015-09-18,,,,,,,19.51821517944336,,,,,,19.51821517944336,,,,,,19.51821517944336,,,,,,19.51821517944336,,,,,,600
2015-09-21,,,,,,,19.26251792907715,,,,,,19.27148996420951,,,,,,19.253545893944786,,,,,,19.27148996420951,,,,,,1000
2015-09-22,,,,,,,18.89468002319336,,,,,,18.903652061639352,,,,,,18.89468002319336,,,,,,18.903652061639352,,,,,,800
2015-09-23,,,,,,,18.634492874145508,,,,,,18.64795007267031,,,,,,18.634492874145508,,,,,,18.64795007267031,,,,,,1000
2015-09-24,,,,,,,18.634492874145508,,,,,,18.634492874145508,,,,,,18.634492874145508,,,,,,18.634492874145508,,,,,,0
2015-09-25,,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,18.98439675482496,,,,,,18.98439675482496,,,,,,600
2015-09-28,,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,0
2015-09-29,,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,19.12346076965332,,,,,,0
2015-09-30,,,,,,,19.16831398010254,,,,,,19.16831398010254,,,,,,19.16831398010254,,,,,,19.16831398010254,,,,,,1000
2015-10-01,,,,,,,18.755619049072266,,,,,,18.755619049072266,,,,,,18.742160134818377,,,,,,18.742160134818377,,,,,,600
2015-10-02,,,,,,,19.733551025390625,,,,,,19.733551025390625,,,,,,19.39262035109035,,,,,,19.39262035109035,,,,,,3400
2015-10-05,,,,,,,20.18662452697754,,,,,,20.200081729064955,,,,,,20.04307533390723,,,,,,20.128307132529798,,,,,,3800
2015-10-06,,,,,,,20.105880737304688,,,,,,20.19111254798905,,,,,,20.105880737304688,,,,,,20.186627383738973,,,,,,1200
2015-10-07,,,,,,,20.765300750732422,,,,,,20.765300750732422,,,,,,20.41091305836198,,,,,,20.41091305836198,,,,,,1600
2015-10-08,,,,,,,20.419893264770508,,,,,,20.419893264770508,,,,,,20.419893264770508,,,,,,20.419893264770508,,,,,,200
2015-10-09,,,,,,,20.419893264770508,,,,,,20.419893264770508,,,,,,20.419893264770508,,,,,,20.419893264770508,,,,,,0
2015-10-12,,,,,,,20.419893264770508,,,,,,20.419893264770508,,,,,,20.419893264770508,,,,,,20.419893264770508,,,,,,0
2015-10-13,,,,,,,20.630722045898438,,,,,,20.630722045898438,,,,,,20.630722045898438,,,,,,20.630722045898438,,,,,,200
2015-10-14,,,,,,,20.630722045898438,,,,,,20.630722045898438,,,,,,20.630722045898438,,,,,,20.630722045898438,,,,,,0
2015-10-15,,,,,,,20.639694213867188,,,,,,20.68006751741817,,,,,,20.639694213867188,,,,,,20.68006751741817,,,,,,1000
2015-10-16,,,,,,,20.94922637939453,,,,,,20.967170452650958,,,,,,20.67110008888397,,,,,,20.85950772435341,,,,,,4200
2015-10-19,,,,,,,21.23183822631836,,,,,,21.23183822631836,,,,,,21.23183822631836,,,,,,21.23183822631836,,,,,,200
2015-10-20,,,,,,,21.065858840942383,,,,,,21.065858840942383,,,,,,21.065858840942383,,,,,,21.065858840942383,,,,,,200
2015-10-21,,,,,,,21.083799362182617,,,,,,21.083799362182617,,,,,,21.083799362182617,,,,,,21.083799362182617,,,,,,400
2015-10-22,,,,,,,21.03445816040039,,,,,,21.03445816040039,,,,,,21.03445816040039,,,,,,21.03445816040039,,,,,,200
2015-10-23,,,,,,,21.577255249023438,,,,,,21.5907141606509,,,,,,21.53239677357495,,,,,,21.53239677357495,,,,,,1400
2015-10-26,,,,,,,21.998931884765625,,,,,,21.998931884765625,,,,,,21.662488193787834,,,,,,21.662488193787834,,,,,,800
2015-10-27,,,,,,,21.998931884765625,,,,,,21.998931884765625,,,,,,21.998931884765625,,,,,,21.998931884765625,,,,,,0
2015-10-28,,,,,,,22.1110782623291,,,,,,22.1110782623291,,,,,,21.99444349917669,,,,,,22.061732917244697,,,,,,600
2015-10-29,,,,,,,22.1110782623291,,,,,,22.1110782623291,,,,,,22.1110782623291,,,,,,22.1110782623291,,,,,,0
2015-10-30,,,,,,,22.1110782623291,,,,,,22.1110782623291,,,,,,22.1110782623291,,,,,,22.1110782623291,,,,,,0
2015-11-02,,,,,,,22.196313858032227,,,,,,22.196313858032227,,,,,,22.196313858032227,,,,,,22.196313858032227,,,,,,600
2015-11-03,,,,,,,22.954425811767578,,,,,,22.954425811767578,,,,,,22.954425811767578,,,,,,22.954425811767578,,,,,,800
2015-11-04,,,,,,,22.402664184570312,,,,,,22.402664184570312,,,,,,22.402664184570312,,,,,,22.402664184570312,,,,,,200
2015-11-05,,,,,,,22.402664184570312,,,,,,22.402664184570312,,,,,,22.402664184570312,,,,,,22.402664184570312,,,,,,0
2015-11-06,,,,,,,22.402664184570312,,,,,,22.402664184570312,,,,,,22.402664184570312,,,,,,22.402664184570312,,,,,,0
2015-11-09,,,,,,,22.837799072265625,,,,,,22.864715185237287,,,,,,22.40266465771708,,,,,,22.40266465771708,,,,,,2400
2015-11-10,,,,,,,22.366777420043945,,,,,,22.613502457467494,,,,,,22.366777420043945,,,,,,22.58210118240856,,,,,,5400
2015-11-11,,,,,,,22.366777420043945,,,,,,22.366777420043945,,,,,,22.366777420043945,,,,,,22.366777420043945,,,,,,0
2015-11-12,,,,,,,22.33537483215332,,,,,,22.33537483215332,,,,,,22.290514648105106,,,,,,22.290514648105106,,,,,,4200
2015-11-13,,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,200
2015-11-16,,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,0
2015-11-17,,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,0
2015-11-18,,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,21.980987548828125,,,,,,0
2015-11-19,,,,,,,22.407150268554688,,,,,,22.429579505812278,,,,,,22.407150268554688,,,,,,22.429579505812278,,,,,,800
2015-11-20,,,,,,,22.407150268554688,,,,,,22.407150268554688,,,,,,22.407150268554688,,,,,,22.407150268554688,,,,,,0
2015-11-23,,,,,,,22.407150268554688,,,,,,22.407150268554688,,,,,,22.407150268554688,,,,,,22.407150268554688,,,,,,0
2015-11-24,,,,,,,22.577617645263672,,,,,,22.577617645263672,,,,,,22.577617645263672,,,,,,22.577617645263672,,,,,,200
2015-11-25,,,,,,,22.878170013427734,,,,,,22.945459433257756,,,,,,22.878170013427734,,,,,,22.945459433257756,,,,,,800
2015-11-27,,,,,,,22.65387725830078,,,,,,22.65387725830078,,,,,,22.65387725830078,,,,,,22.65387725830078,,,,,,400
2015-11-30,,,,,,,22.65387725830078,,,,,,22.65387725830078,,,,,,22.65387725830078,,,,,,22.65387725830078,,,,,,0
2015-12-01,,,,,,,22.65387725830078,,,,,,22.65387725830078,,,,,,22.65387725830078,,,,,,22.65387725830078,,,,,,0
2015-12-02,,,,,,,22.586585998535156,,,,,,23.35367892227571,,,,,,22.586585998535156,,,,,,23.35367892227571,,,,,,2000
2015-12-03,,,,,,,22.85125160217285,,,,,,22.860223637996125,,,,,,22.85125160217285,,,,,,22.860223637996125,,,,,,800
2015-12-04,,,,,,,22.882654190063477,,,,,,22.882654190063477,,,,,,22.721162669664604,,,,,,22.86919699117381,,,,,,2200
2015-12-07,,,,,,,22.882654190063477,,,,,,22.882654190063477,,,,,,22.882654190063477,,,,,,22.882654190063477,,,,,,0
2015-12-08,,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,400
2015-12-09,,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,0
2015-12-10,,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,0
2015-12-11,,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,22.26808738708496,,,,,,0
2015-12-14,,,,,,,21.577255249023438,,,,,,21.577255249023438,,,,,,21.393332761698797,,,,,,21.53239677357495,,,,,,1600
2015-12-15,,,,,,,22.10210609436035,,,,,,22.47443619472977,,,,,,21.976501006704304,,,,,,22.47443619472977,,,,,,4800
2015-12-16,,,,,,,22.429576873779297,,,,,,22.429576873779297,,,,,,22.016873480697395,,,,,,22.016873480697395,,,,,,1800
2015-12-17,,,,,,,22.25911521911621,,,,,,22.25911521911621,,,,,,22.111080877594702,,,,,,22.111080877594702,,,,,,1200
2015-12-18,,,,,,,22.043787002563477,,,,,,22.187336151957165,,,,,,22.043787002563477,,,,,,22.155934882479848,,,,,,4000
2015-12-21,,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,800
2015-12-22,,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,0
2015-12-23,,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,0
2015-12-24,,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,0
2015-12-28,,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,22.10714340209961,,,,,,0
2015-12-29,,,,,,,22.29586410522461,,,,,,22.29586410522461,,,,,,22.29586410522461,,,,,,22.29586410522461,,,,,,1200
2015-12-30,,,,,,,22.264413833618164,,,,,,22.264413833618164,,,,,,22.241947562731756,,,,,,22.241947562731756,,,,,,2400
2015-12-31,,,,,,,22.035253524780273,,,,,,22.048732943518033,,,,,,22.03075924249004,,,,,,22.03075924249004,,,,,,1400
2016-01-04,,,,,,,22.035253524780273,,,,,,22.035253524780273,,,,,,22.035253524780273,,,,,,22.035253524780273,,,,,,0
2016-01-05,,,,,,,22.035253524780273,,,,,,22.035253524780273,,,,,,22.035253524780273,,,,,,22.035253524780273,,,,,,0
2016-01-06,,,,,,,22.035253524780273,,,,,,22.035253524780273,,,,,,22.035253524780273,,,,,,22.035253524780273,,,,,,0
2016-01-07,,,,,,,20.494041442871094,,,,,,20.494041442871094,,,,,,20.3008284642087,,,,,,20.431135210574737,,,,,,2200
2016-01-08,,,,,,,20.040212631225586,,,,,,20.040212631225586,,,,,,20.040212631225586,,,,,,20.040212631225586,,,,,,200
2016-01-11,,,,,,,19.689739227294922,,,,,,19.689739227294922,,,,,,19.640312405118987,,,,,,19.640312405118987,,,,,,2800
2016-01-12,,,,,,,19.689739227294922,,,,,,19.689739227294922,,,,,,19.689739227294922,,,,,,19.689739227294922,,,,,,0
2016-01-13,,,,,,,19.15053939819336,,,,,,19.190979367953386,,,,,,19.15053939819336,,,,,,19.190979367953386,,,,,,800
2016-01-14,,,,,,,19.4605770111084,,,,,,19.4605770111084,,,,,,19.31229657140823,,,,,,19.31229657140823,,,,,,400
2016-01-15,,,,,,,19.4605770111084,,,,,,19.4605770111084,,,,,,19.4605770111084,,,,,,19.4605770111084,,,,,,0
2016-01-19,,,,,,,19.173009872436523,,,,,,19.39318347032507,,,,,,19.173009872436523,,,,,,19.39318347032507,,,,,,600
2016-01-20,,,,,,,18.633806228637695,,,,,,18.633806228637695,,,,,,18.539445167258442,,,,,,18.539445167258442,,,,,,6600
2016-01-21,,,,,,,18.93935775756836,,,,,,18.95283717851322,,,,,,18.93935775756836,,,,,,18.95283717851322,,,,,,2000
2016-01-22,,,,,,,19.22243309020996,,,,,,19.321286733627474,,,,,,19.15053999883354,,,,,,19.208953671222666,,,,,,12800
2016-01-25,,,,,,,19.16851234436035,,,,,,19.32128536698756,,,,,,19.16851234436035,,,,,,19.195472894494465,,,,,,8600
2016-01-26,,,,,,,19.190975189208984,,,,,,19.190975189208984,,,,,,19.190975189208984,,,,,,19.190975189208984,,,,,,600
2016-01-27,,,,,,,19.190975189208984,,,,,,19.190975189208984,,,,,,19.190975189208984,,,,,,19.190975189208984,,,,,,0
2016-01-28,,,,,,,18.55742073059082,,,,,,18.782086845280944,,,,,,18.55742073059082,,,,,,18.782086845280944,,,,,,2200
2016-01-29,,,,,,,18.55742073059082,,,,,,18.55742073059082,,,,,,18.55742073059082,,,,,,18.55742073059082,,,,,,0
2016-02-01,,,,,,,18.840503692626953,,,,,,18.840503692626953,,,,,,18.840503692626953,,,,,,18.840503692626953,,,,,,400
2016-02-02,,,,,,,18.840503692626953,,,,,,18.840503692626953,,,,,,18.840503692626953,,,,,,18.840503692626953,,,,,,0
2016-02-03,,,,,,,18.840503692626953,,,,,,18.840503692626953,,,,,,18.840503692626953,,,,,,18.840503692626953,,,,,,0
2016-02-04,,,,,,,18.328264236450195,,,,,,18.69222228870742,,,,,,18.328264236450195,,,,,,18.69222228870742,,,,,,1000
2016-02-05,,,,,,,18.40464973449707,,,,,,18.40464973449707,,,,,,18.40464973449707,,,,,,18.40464973449707,,,,,,200
2016-02-08,,,,,,,17.523958206176758,,,,,,17.523958206176758,,,,,,17.523958206176758,,,,,,17.523958206176758,,,,,,200
2016-02-09,,,,,,,17.38465690612793,,,,,,17.757603341292253,,,,,,17.3801643396854,,,,,,17.52395046276746,,,,,,1400
2016-02-10,,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,800
2016-02-11,,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,0
2016-02-12,,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,0
2016-02-16,,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,0
2016-02-17,,,,,,,18.83600616455078,,,,,,18.83600616455078,,,,,,18.777594209071033,,,,,,18.777594209071033,,,,,,9000
2016-02-18,,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,17.901395797729492,,,,,,0
2016-02-19,,,,,,,18.83600616455078,,,,,,18.83600616455078,,,,,,18.83600616455078,,,,,,18.83600616455078,,,,,,0
2016-02-22,,,,,,,19.48304557800293,,,,,,19.48304557800293,,,,,,19.469566159734978,,,,,,19.469566159734978,,,,,,1400
2016-02-23,,,,,,,19.48304557800293,,,,,,19.48304557800293,,,,,,19.48304557800293,,,,,,19.48304557800293,,,,,,0
2016-02-24,,,,,,,18.449581146240234,,,,,,18.449581146240234,,,,,,18.449581146240234,,,,,,18.449581146240234,,,,,,800
2016-02-25,,,,,,,18.449581146240234,,,,,,18.449581146240234,,,,,,18.449581146240234,,,,,,18.449581146240234,,,,,,0
2016-02-26,,,,,,,18.449581146240234,,,,,,18.449581146240234,,,,,,18.449581146240234,,,,,,18.449581146240234,,,,,,0
2016-02-29,,,,,,,18.737154006958008,,,,,,19.3347649711186,,,,,,18.737154006958008,,,,,,19.3347649711186,,,,,,11000
2016-03-01,,,,,,,18.737154006958008,,,,,,18.737154006958008,,,,,,18.737154006958008,,,,,,18.737154006958008,,,,,,0
2016-03-02,,,,,,,18.737154006958008,,,,,,18.737154006958008,,,,,,18.737154006958008,,,,,,18.737154006958008,,,,,,200
2016-03-03,,,,,,,19.32128143310547,,,,,,19.32128143310547,,,,,,19.32128143310547,,,,,,19.32128143310547,,,,,,200
2016-03-04,,,,,,,19.61334800720215,,,,,,19.61334800720215,,,,,,19.61334800720215,,,,,,19.61334800720215,,,,,,800
2016-03-07,,,,,,,19.581897735595703,,,,,,19.725683899803812,,,,,,19.55493718703183,,,,,,19.725683899803812,,,,,,13400
2016-03-08,,,,,,,19.348243713378906,,,,,,19.348243713378906,,,,,,19.348243713378906,,,,,,19.348243713378906,,,,,,600
2016-03-09,,,,,,,19.348243713378906,,,,,,19.348243713378906,,,,,,19.348243713378906,,,,,,19.348243713378906,,,,,,0
2016-03-10,,,,,,,19.289833068847656,,,,,,19.334765606914814,,,,,,19.204460560893477,,,,,,19.222432547680466,,,,,,2200
2016-03-11,,,,,,,19.289833068847656,,,,,,19.289833068847656,,,,,,19.289833068847656,,,,,,19.289833068847656,,,,,,0
2016-03-14,,,,,,,20.017744064331055,,,,,,20.017744064331055,,,,,,20.017744064331055,,,,,,20.017744064331055,,,,,,400
2016-03-15,,,,,,,19.65378761291504,,,,,,19.65378761291504,,,,,,19.65378761291504,,,,,,19.65378761291504,,,,,,600
2016-03-16,,,,,,,20.04471206665039,,,,,,20.04471206665039,,,,,,20.04471206665039,,,,,,20.04471206665039,,,,,,400
2016-03-17,,,,,,,20.22893714904785,,,,,,20.22893714904785,,,,,,20.22893714904785,,,,,,20.22893714904785,,,,,,600
2016-03-18,,,,,,,20.52100372314453,,,,,,20.52100372314453,,,,,,20.52100372314453,,,,,,20.52100372314453,,,,,,1600
2016-03-21,,,,,,,20.534481048583984,,,,,,20.534481048583984,,,,,,20.219948178548865,,,,,,20.219948178548865,,,,,,1800
2016-03-22,,,,,,,20.534481048583984,,,,,,20.534481048583984,,,,,,20.534481048583984,,,,,,20.534481048583984,,,,,,0
2016-03-23,,,,,,,20.39518928527832,,,,,,20.39518928527832,,,,,,20.39518928527832,,,,,,20.39518928527832,,,,,,600
2016-03-24,,,,,,,20.026737213134766,,,,,,20.026737213134766,,,,,,20.026737213134766,,,,,,20.026737213134766,,,,,,600
2016-03-28,,,,,,,20.237926483154297,,,,,,20.237926483154297,,,,,,20.237926483154297,,,,,,20.237926483154297,,,,,,1800
