Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2012-04-13,,7.121266841888428,20.541555404663086,,6.108725547790527,11.565766334533691,23.14838981628418,,,,,,,,,,,7.121266841888428,20.594057733903753,,6.172357536660635,11.806719741808413,23.248024375386645,,,,,,,,,,,7.121266841888428,20.515304865919887,,6.059233101858465,11.266400022243081,22.941740203958474,,,,,,,,,,,7.121266841888428,20.55468129991182,,6.1652877651916125,11.266400022243081,23.122558790704133,,,,,,,,,,,0,21300.0,,896100.0,7200.0,394800.0,,,,,,,,,
2012-04-16,,7.099966526031494,20.521873474121094,,6.038022518157959,11.770209312438965,23.473125457763672,,,,,,,,,,,7.128366365051397,20.56781286840892,,6.129936291209903,11.835922595880001,23.580140515265995,,,,,,,,,,,7.099966526031494,20.49562167638256,,5.953179190942662,11.419731271942073,23.155771236307327,,,,,,,,,,,7.128366365051397,20.561249918974287,,6.129936291209903,11.72639859991405,23.248025304977876,,,,,,,,,,,700,17000.0,,728600.0,1800.0,517300.0,,,,,,,,,
2012-04-17,,7.099966526031494,20.541555404663086,,6.41981840133667,11.996561050415039,23.7646484375,,,,,,,,,,,7.099966526031494,20.718751235258182,,6.462240405871885,12.03306859081247,23.801549501560057,,,,,,,,,,,7.099966526031494,20.495616023046786,,6.158217950481694,11.616876502518805,23.495265320657207,,,,,,,,,,,7.099966526031494,20.495616023046786,,6.228921066615422,11.616876502518805,23.605971328208103,,,,,,,,,,,1200,135600.0,,1846800.0,3600.0,631000.0,,,,,,,,,
2012-04-18,,7.092866897583008,20.535003662109375,,6.158216953277588,11.806718826293945,23.48050308227539,,,,,,,,,,,7.121266738607245,20.567817164381644,,6.4834500211327395,11.86513172678039,24.18901497506373,,,,,,,,,,,6.936668110502514,20.37749534628883,,6.144076062630731,11.70449659861102,23.31444549742772,,,,,,,,,,,7.121266738607245,20.46937540580996,,6.4834500211327395,11.850528153490428,23.753575711545476,,,,,,,,,,,18700,18000.0,,972800.0,3800.0,1254600.0,,,,,,,,,
2012-04-19,,7.092866897583008,20.541555404663086,,6.030951499938965,11.828624725341797,23.589677810668945,,,,,,,,,,,7.092866897583008,20.548118352287453,,6.158216815820894,12.003863434787979,23.909405556218537,,,,,,,,,,,7.092866897583008,20.48249012779805,,6.016811283882507,11.711798919044341,23.258253180188337,,,,,,,,,,,7.092866897583008,20.48249012779805,,6.115794819101996,11.87973584151275,23.589677810668945,,,,,,,,,,,0,29800.0,,704600.0,5700.0,884000.0,,,,,,,,,
2012-04-20,,7.178064823150635,20.62032127380371,,6.030951499938965,12.069576263427734,23.141279220581055,,,,,,,,,,,7.178064823150635,20.626884225167633,,6.10165460304554,12.215607802440426,23.889911118641106,,,,,,,,,,,7.163865244351496,20.462814196334616,,6.016811283882507,11.98195622588152,23.03990274357734,,,,,,,,,,,7.178064823150635,20.462814196334616,,6.087513712714319,12.208306016588804,23.72614728668568,,,,,,,,,,,1400,16400.0,,636500.0,8900.0,777500.0,,,,,,,,,
2012-04-23,,7.178064823150635,20.541555404663086,,6.073374271392822,11.536556243896484,23.305038452148438,,,,,,,,,,,7.178064823150635,20.548118352287453,,6.101655381388109,11.835921765443443,23.402516443923833,,,,,,,,,,,7.178064823150635,20.502178970671153,,5.95317938534414,11.536556243896484,22.946318668969013,,,,,,,,,,,7.178064823150635,20.502178970671153,,6.00267115926718,11.835921765443443,23.020402894651827,,,,,,,,,,,0,13200.0,,915000.0,5100.0,1130300.0,,,,,,,,,
2012-04-24,,7.199367523193359,20.57438087463379,,6.193568706512451,11.792116165161133,23.25435447692871,,,,,,,,,,,7.2064669763242355,20.626883231260326,,6.221849814448703,11.792116165161133,23.683258625342482,,,,,,,,,,,6.929568668155132,20.49562671381652,,6.137006490639946,11.536559879849033,23.152977998152473,,,,,,,,,,,7.121267444802535,20.626883231260326,,6.165287598576199,11.536559879849033,23.367429328661142,,,,,,,,,,,3600,16200.0,,878500.0,2700.0,558200.0,,,,,,,,,
2012-04-25,,7.199367523193359,20.685943603515625,,6.115795135498047,11.967354774475098,23.97958755493164,,,,,,,,,,,7.199367523193359,20.685943603515625,,6.405677333812029,11.967354774475098,24.07706555312242,,,,,,,,,,,7.199367523193359,20.55468711738805,,6.115795135498048,11.86513253978783,23.38302268197086,,,,,,,,,,,7.199367523193359,20.55468711738805,,6.377396225961251,11.938149018567378,23.527289702822273,,,,,,,,,,,0,22600.0,,1008000.0,3200.0,707200.0,,,,,,,,,
2012-04-26,,7.199367523193359,20.725324630737305,,6.023882865905762,11.960051536560059,24.314916610717773,,,,,,,,,,,7.199367523193359,20.738450532602943,,6.144077085030979,11.974655109079235,24.45138523850544,,,,,,,,,,,7.199367523193359,20.64657047129837,,6.002671526405821,11.580367703438098,23.87431556080882,,,,,,,,,,,7.199367523193359,20.679385225962466,,6.115795973305947,11.879734673051242,24.13555741779784,,,,,,,,,,,0,60800.0,,1457100.0,2000.0,739800.0,,,,,,,,,
2012-04-27,,7.234864234924316,20.797521591186523,,5.910757541656494,12.047669410705566,24.60735321044922,,,,,,,,,,,7.277464324015683,20.81064624492713,,6.101655544947997,12.266717388376437,24.68923439561026,,,,,,,,,,,7.234864234924316,20.66626503973848,,5.910757541656494,11.938145421870132,24.314919131391235,,,,,,,,,,,7.270364196316214,20.66626503973848,,6.08751465243387,11.938145421870132,24.556664220274776,,,,,,,,,,,500,18000.0,,3985200.0,7200.0,629600.0,,,,,,,,,
2012-04-30,,7.277464389801025,20.771263122558594,,6.023882865905762,11.748303413391113,25.227310180664062,,,,,,,,,,,7.2774643898010245,20.790951974491673,,6.066304196355865,12.047669638447786,25.285797587146437,,,,,,,,,,,7.2774643898010245,20.666258415758524,,5.98146086118077,11.558461179240254,24.71652631195702,,,,,,,,,,,7.2774643898010245,20.699073168980323,,6.016812419405782,12.047669638447786,24.814004331163282,,,,,,,,,,,1100,23900.0,,1128600.0,5700.0,1186300.0,,,,,,,,,
2012-05-01,,7.277464389801025,20.8040714263916,,5.953179836273193,10.85020637512207,26.31126594543457,,,,,,,,,,,7.2774643898010245,20.836884917686177,,6.0733747314261475,12.025766869228427,26.482825221331705,,,,,,,,,,,7.2774643898010245,20.548121437626996,,5.93903894306701,10.70417412373257,25.40277017216146,,,,,,,,,,,7.2774643898010245,20.672814957704396,,5.93903894306701,11.711798399161879,25.430063896153694,,,,,,,,,,,200,59000.0,,660700.0,7200.0,950100.0,,,,,,,,,
2012-05-02,,7.2567291259765625,20.78438949584961,,5.953179836273193,10.981634140014648,25.999332427978516,,,,,,,,,,,7.328224269631081,20.80407834822981,,6.045093619288682,11.127666370000894,26.233279034360628,,,,,,,,,,,7.2567291259765625,20.515314772094527,,5.903688058601353,10.660363234044908,25.617217356880147,,,,,,,,,,,7.285327047072726,20.80407834822981,,5.967320055204476,10.988935925598112,26.166994707930986,,,,,,,,,,,16600,33000.0,,1384200.0,7500.0,959900.0,,,,,,,,,
2012-05-03,,7.192384719848633,20.79096031188965,,5.917827606201172,10.72607707977295,25.905757904052734,,,,,,,,,,,7.192384719848633,20.79096031188965,,6.009741378789759,10.996237572255044,26.151401427947203,,,,,,,,,,,7.056544075622183,20.738457937435598,,5.882476051470973,10.587346637122888,25.753692440480982,,,,,,,,,,,7.056544075622183,20.7778344053373,,5.988530715661569,10.937823984661945,25.975942192992996,,,,,,,,,,,700,24100.0,,1268200.0,16100.0,541600.0,,,,,,,,,
2012-05-04,,7.192384719848633,20.731887817382812,,5.8966169357299805,10.660362243652344,24.821805953979492,,,,,,,,,,,7.192384719848633,20.771264271672525,,5.974389816619708,10.850203776829085,25.734200390973513,,,,,,,,,,,7.192384719848633,20.705636013353065,,5.861265381043805,10.580044002369362,24.681437350227068,,,,,,,,,,,7.192384719848633,20.705636013353065,,5.931968490416156,10.667663332220904,25.550941215252656,,,,,,,,,,,0,46700.0,,999700.0,10300.0,1220900.0,,,,,,,,,
2012-05-07,,7.192384719848633,20.685943603515625,,5.882476806640625,11.726397514343262,25.12982749938965,,,,,,,,,,,7.192384719848633,20.692506552997468,,5.946109478468935,12.025763725517189,25.31308661746621,,,,,,,,,,,7.192384719848633,20.600626512006315,,5.868336587498173,10.601949124423077,24.470876747266136,,,,,,,,,,,7.192384719848633,20.692506552997468,,5.903688146766668,10.601949124423077,24.75941228504224,,,,,,,,,,,0,172700.0,,1174900.0,15900.0,618000.0,,,,,,,,,
2012-05-08,,7.077996730804443,20.535003662109375,,5.825913906097412,11.799415588378906,24.89588737487793,,,,,,,,,,,7.149491922763552,20.594067715848485,,5.88954657054851,11.938146732223489,24.95437478574067,,,,,,,,,,,7.056548445948184,20.515314809693088,,5.7834925793132355,11.682589801775014,24.443589391382247,,,,,,,,,,,7.056548445948184,20.567817164381644,,5.875406353045395,11.689891587521911,24.95437478574067,,,,,,,,,,,4300,38200.0,,1501200.0,3800.0,936900.0,,,,,,,,,
2012-05-09,,7.077996730804443,20.416873931884766,,5.74107027053833,11.76265811920166,24.78670883178711,,,,,,,,,,,7.077996730804444,20.429998582306933,,5.776421823813556,11.872932758625552,25.075242915056787,,,,,,,,,,,7.077996730804444,20.305306266889303,,5.712789162773109,11.659734608259384,24.346107800019897,,,,,,,,,,,7.077996730804444,20.384059176442026,,5.7693513783035515,11.659734608259384,24.54106382448725,,,,,,,,,,,0,17000.0,,2290700.0,5000.0,624900.0,,,,,,,,,
2012-05-10,,7.077996730804443,20.416873931884766,,5.840054988861084,11.983209609985352,24.810102462768555,,,,,,,,,,,7.077996730804444,20.443124484484027,,5.86126565294682,12.042022855348753,25.141528575061027,,,,,,,,,,,7.077996730804444,20.35780862384276,,5.7693518762088285,11.69649521411607,24.759413483260985,,,,,,,,,,,7.077996730804444,20.364371574931308,,5.7693518762088285,11.909694104944883,25.141528575061027,,,,,,,,,,,0,18000.0,,1084300.0,16000.0,599500.0,,,,,,,,,
2012-05-11,,7.077996730804443,20.37749671936035,,5.797632694244385,11.983209609985352,24.587854385375977,,,,,,,,,,,7.077996730804444,20.403748524350963,,5.917827575131113,12.019968764723963,24.927077452086465,,,,,,,,,,,7.077996730804444,20.28561790540314,,5.7905622484805015,11.887638612101716,24.56445912693523,,,,,,,,,,,7.077996730804444,20.28561790540314,,5.797632694244385,11.887638612101716,24.642441834341295,,,,,,,,,,,0,43800.0,,1100200.0,4400.0,461700.0,,,,,,,,,
2012-05-14,,7.077996730804443,20.16748809814453,,5.5643134117126465,11.865578651428223,24.08096694946289,,,,,,,,,,,7.077996730804444,20.193739904191705,,5.734000065417838,12.122887028838848,24.494274247557595,,,,,,,,,,,7.077996730804444,20.088735183513023,,5.5501728572372135,11.770007689530598,24.05757317898345,,,,,,,,,,,7.077996730804444,20.187176952679913,,5.72693029388624,11.850876397287099,24.470878989681758,,,,,,,,,,,0,26000.0,,1918700.0,4100.0,496200.0,,,,,,,,,
2012-05-15,,7.077996730804443,20.02311134338379,,5.479470252990723,11.571513175964355,23.7612361907959,,,,,,,,,,,7.077996730804444,20.11499018133551,,5.620875802083901,11.86557930833476,24.17844190208147,,,,,,,,,,,7.077996730804444,19.98373487736952,,5.444118697148716,11.571513175964355,23.659859727612762,,,,,,,,,,,7.077996730804444,20.11499018133551,,5.543102918651364,11.86557930833476,24.03807483476548,,,,,,,,,,,1000,25400.0,,1280300.0,1800.0,617400.0,,,,,,,,,
2012-05-16,,7.263879299163818,19.983728408813477,,5.620875835418701,11.68178939819336,23.667659759521484,,,,,,,,,,,7.263879299163819,20.029667812919158,,5.649156945405059,12.056723570470393,23.93280005041086,,,,,,,,,,,7.0922917602453674,19.918100152196125,,5.500681286545392,11.586217722559129,23.554584917472365,,,,,,,,,,,7.0922917602453674,19.944350703790136,,5.585524616504466,11.68178939819336,23.874312652827854,,,,,,,,,,,400,34000.0,,3220100.0,2500.0,752300.0,,,,,,,,,
2012-05-17,,7.263879299163818,19.93122100830078,,5.536031723022461,11.042193412780762,22.87224006652832,,,,,,,,,,,7.263879299163819,19.970597451601133,,5.726929694155875,11.696490689627723,23.667660980221648,,,,,,,,,,,7.263879299163819,19.904969211597507,,5.52896161509384,10.953972877752332,22.829349504408132,,,,,,,,,,,7.263879299163819,19.970597451601133,,5.677437252968645,11.696490689627723,23.648165675820575,,,,,,,,,,,1000,29800.0,,1758800.0,8300.0,822700.0,,,,,,,,,
2012-05-18,,7.2209858894348145,19.91809844970703,,5.454257011413574,10.976031303405762,22.743572235107422,,,,,,,,,,,7.313928668650571,19.970600800162327,,5.685696262222548,11.395075802095656,23.102290633097155,,,,,,,,,,,7.149490709607314,19.832781347870444,,5.3539664854647855,10.902514404884084,22.638295795506988,,,,,,,,,,,7.263882451868461,19.88528369832574,,5.616264670911423,10.983382432370645,22.958023580635764,,,,,,,,,,,34300,32000.0,,1748700.0,7700.0,771800.0,,,,,,,,,
2012-05-21,,7.292479038238525,19.990291595458984,,5.207388401031494,11.284801483154297,22.63439178466797,,,,,,,,,,,7.292479038238525,20.003417498110185,,5.446542490861214,11.31420810319517,22.883935232000226,,,,,,,,,,,7.256731454938503,19.852473372886294,,5.184244290722678,11.0127893713898,22.30296717256661,,,,,,,,,,,7.256731454938503,19.904975731736126,,5.431113206609721,11.0127893713898,22.786457229923798,,,,,,,,,,,1900,26900.0,,1886000.0,4200.0,1333400.0,,,,,,,,,
2012-05-22,,7.2567291259765625,19.754026412963867,,5.022236347198486,11.145118713378906,23.098386764526367,,,,,,,,,,,7.2567291259765625,19.990286339795315,,5.176529169964893,11.630328259833856,23.28554433980038,,,,,,,,,,,7.2567291259765625,19.754026412963867,,4.999092239851972,11.145118713378906,22.490123529338682,,,,,,,,,,,7.2567291259765625,19.95747284354931,,5.137955780341739,11.292151803045698,22.692877941067913,,,,,,,,,,,500,49800.0,,1935000.0,3900.0,1171400.0,,,,,,,,,
2012-05-23,,7.328225612640381,19.7015323638916,,4.9528045654296875,11.549457550048828,22.891738891601562,,,,,,,,,,,7.32822561264038,19.832787655899594,,5.091668110753308,11.667083994429055,22.92293257335787,,,,,,,,,,,7.292478034261831,19.52433640533788,,4.8756581513610096,11.093654727520995,22.40434876963391,,,,,,,,,,,7.292478034261831,19.832787655899594,,5.045380262312101,11.093654727520995,22.82935301548557,,,,,,,,,,,2700,30700.0,,1200000.0,4600.0,624000.0,,,,,,,,,
2012-05-24,,7.292479038238525,19.71465301513672,,4.937375545501709,11.542106628417969,22.345861434936523,,,,,,,,,,,7.292479038238525,19.79340591900472,,5.022236789427169,11.667084910663933,22.997013882775082,,,,,,,,,,,7.292479038238525,19.6555877113583,,4.8525143015762495,11.453886788204754,22.147005444801458,,,,,,,,,,,7.292479038238525,19.79340591900472,,4.968234112772215,11.571513241822375,22.817654686203607,,,,,,,,,,,400,11700.0,,1173600.0,2300.0,1053100.0,,,,,,,,,
2012-05-25,,7.292479038238525,19.708093643188477,,4.968234062194824,11.505350112915039,22.509624481201172,,,,,,,,,,,7.292479038238525,19.799972464969777,,5.053095305256384,11.659735034416611,22.560313468705633,,,,,,,,,,,7.292479038238525,19.708093643188477,,4.9450899530459855,11.343614062663171,21.94425166065675,,,,,,,,,,,7.292479038238525,19.740907150466064,,4.999092629151185,11.586218839150058,22.27957629163054,,,,,,,,,,,0,38100.0,,807600.0,3000.0,777900.0,,,,,,,,,
2012-05-29,,7.185237884521484,19.747468948364258,,4.906517028808594,11.61562442779541,23.441511154174805,,,,,,,,,,,7.220985472370552,19.89841307582912,,5.13024182775753,12.034669578215174,23.453209526667536,,,,,,,,,,,7.170938576650447,19.58996186947636,,4.8602291774256905,11.395074459328537,21.97544255537525,,,,,,,,,,,7.220985472370552,19.58996186947636,,5.122527001928808,11.681789488446373,22.04172688744977,,,,,,,,,,,2700,205500.0,,1058300.0,11000.0,1429200.0,,,,,,,,,
2012-05-30,,7.185237884521484,19.58995819091797,,4.906517028808594,10.858403205871582,22.92292594909668,,,,,,,,,,,7.185237884521484,19.734339339848226,,4.960519338157076,11.703843907130091,23.347930072130758,,,,,,,,,,,7.185237884521484,19.570269340345988,,4.8216557840083665,10.858403205871582,22.880035392774573,,,,,,,,,,,7.185237884521484,19.734339339848226,,4.883372919185571,11.248041027215079,23.059394548852318,,,,,,,,,,,0,33500.0,,1439900.0,4300.0,851200.0,,,,,,,,,
2012-05-31,,7.185237884521484,19.56370735168457,,5.06080961227417,11.68178939819336,23.223159790039062,,,,,,,,,,,7.185237884521484,19.58339620322423,,5.083953720733416,11.939097108492577,23.27774723331222,,,,,,,,,,,7.185237884521484,19.379949744333675,,4.921946065108066,10.880458249583217,22.58760279893816,,,,,,,,,,,7.185237884521484,19.379949744333675,,4.968233914163434,10.976029925217446,22.833247781063637,,,,,,,,,,,0,27700.0,,1836700.0,28500.0,858500.0,,,,,,,,,
2012-06-01,,7.185237884521484,19.478382110595703,,4.86794376373291,11.189229011535645,22.63829803466797,,,,,,,,,,,7.185237884521484,19.616200249685154,,4.983663579172652,12.093483741600332,22.997016468138654,,,,,,,,,,,7.185237884521484,19.40619094149882,,4.86794376373291,11.189229011535645,22.517424743008924,,,,,,,,,,,7.185237884521484,19.511195595591985,,4.921946442368297,11.270097035724731,22.837152559762078,,,,,,,,,,,0,61700.0,,1283400.0,4500.0,808900.0,,,,,,,,,
2012-06-04,,7.149489402770996,19.662158966064453,,4.9219465255737305,11.292147636413574,22.93462371826172,,,,,,,,,,,7.149489402770996,19.708099642695352,,5.014522232345254,12.019962388652408,22.97751427623998,,,,,,,,,,,7.149489402770996,19.583406023922375,,4.90651724111181,11.225983296308966,22.51741799730338,,,,,,,,,,,7.149489402770996,19.609656587384585,,4.9219465255737305,11.343609724640022,22.630492834264935,,,,,,,,,,,200,21000.0,,850300.0,3000.0,860700.0,,,,,,,,,
2012-06-05,,7.2567291259765625,19.740903854370117,,4.891088008880615,11.58621883392334,22.942426681518555,,,,,,,,,,,7.2567291259765625,19.76715565721303,,5.014522285894104,11.711197137040093,23.028207814467855,,,,,,,,,,,7.2567291259765625,19.662149697596224,,4.8602294396272425,11.314207439230723,22.720176916510397,,,,,,,,,,,7.2567291259765625,19.662149697596224,,4.975948890395808,11.343614057545894,22.86054550228324,,,,,,,,,,,3100,73400.0,,1080200.0,4000.0,444700.0,,,,,,,,,
2012-06-06,,7.271029949188232,19.950916290283203,,5.06080961227417,11.821468353271484,23.098386764526367,,,,,,,,,,,7.271029949188232,19.950916290283203,,5.06080961227417,11.93909479243098,23.273845968760874,,,,,,,,,,,7.271029949188232,19.773720349533992,,4.89880195664882,11.497995645582868,22.91902612008377,,,,,,,,,,,7.271029949188232,19.780283301238228,,4.914231239667276,11.58621547495249,23.00480723319127,,,,,,,,,,,200,17900.0,,1482300.0,6400.0,745500.0,,,,,,,,,
2012-06-07,,7.306778430938721,19.970596313476562,,5.037666320800781,11.843525886535645,23.17637062072754,,,,,,,,,,,7.306778430938721,20.141229227059792,,5.145671311558935,11.858228142312191,23.70275275577735,,,,,,,,,,,7.306778430938721,19.898405128411294,,5.006807384149581,11.733250554903522,23.11788470843069,,,,,,,,,,,7.306778430938721,20.095289837201708,,5.083954173982847,11.858228142312191,23.453209293559524,,,,,,,,,,,200,53500.0,,870800.0,7300.0,565600.0,,,,,,,,,
2012-06-08,,7.285329818725586,19.8655948638916,,5.153386116027832,11.872934341430664,22.91513442993164,,,,,,,,,,,7.285329818725586,19.97059955827238,,5.2073887989663765,11.975858567203037,23.21146697321572,,,,,,,,,,,7.285329818725586,19.714650772188573,,4.929661293353146,11.527406717914644,22.856647019629843,,,,,,,,,,,7.285329818725586,19.714650772188573,,4.968234690861133,11.703846444958035,23.113988947643815,,,,,,,,,,,100,22300.0,,1943700.0,7100.0,383200.0,,,,,,,,,
2012-06-11,,7.285329818725586,19.83278465270996,,5.029951572418213,11.299501419067383,22.548616409301758,,,,,,,,,,,7.285329818725586,19.95747822522766,,5.184244418743277,12.01996446894894,23.308943779058303,,,,,,,,,,,7.285329818725586,19.721216982932013,,5.022237114033541,11.012786424557028,22.41214628820443,,,,,,,,,,,7.285329818725586,19.95747822522766,,5.1765299603586055,12.01996446894894,23.308943779058303,,,,,,,,,,,0,25600.0,,1187900.0,9300.0,419300.0,,,,,,,,,
2012-06-12,,7.185237884521484,19.8655948638916,,5.122526168823242,11.67443561553955,22.564207077026367,,,,,,,,,,,7.185237884521484,19.937784808931703,,5.161099555967157,11.67443561553955,22.841045728103865,,,,,,,,,,,7.149490296672417,19.75402721964269,,5.045379762398496,11.417127247187159,22.466729076795257,,,,,,,,,,,7.170938576650447,19.75402721964269,,5.083953149542411,11.417127247187159,22.614896053617493,,,,,,,,,,,1000,24000.0,,713800.0,3900.0,402200.0,,,,,,,,,
2012-06-13,,7.185237884521484,19.89841079711914,,5.176529884338379,11.468587875366211,22.373153686523438,,,,,,,,,,,7.185237884521484,19.93122555047647,,5.2151032792847545,11.784709424452874,22.62659562478503,,,,,,,,,,,7.185237884521484,19.80653199122832,,5.107097920580165,11.453884221404595,22.271775721301665,,,,,,,,,,,7.185237884521484,19.872160246188127,,5.1302420311206225,11.659730469105561,22.548614405256185,,,,,,,,,,,0,12400.0,,932800.0,9100.0,433500.0,,,,,,,,,
2012-06-14,,7.2209858894348145,19.885284423828125,,5.199673652648926,11.814116477966309,22.63829803466797,,,,,,,,,,,7.2209858894348145,19.970601528777454,,5.222817763303478,11.814116477966309,22.681187118098578,,,,,,,,,,,7.2209858894348145,19.78684266960221,,5.114812771929605,11.483291943885376,22.314670263805052,,,,,,,,,,,7.2209858894348145,19.78684266960221,,5.15338579920298,11.615622037961302,22.529121630544847,,,,,,,,,,,10000,40300.0,,828700.0,8900.0,444000.0,,,,,,,,,
2012-06-15,,7.149489402770996,19.977169036865234,,5.454257011413574,11.85822868347168,23.141279220581055,,,,,,,,,,,7.18523698615054,20.016545497187945,,5.593120561898958,12.019966124356742,23.199766622150083,,,,,,,,,,,7.142339749729399,19.918103720503616,,5.191958825966938,11.72589926102678,22.579806412583324,,,,,,,,,,,7.18523698615054,20.016545497187945,,5.222817392741468,11.72589926102678,22.579806412583324,,,,,,,,,,,39000,39100.0,,3414900.0,22700.0,906400.0,,,,,,,,,
2012-06-18,,7.142340183258057,20.062482833862305,,5.245961666107178,11.902339935302734,23.33233642578125,,,,,,,,,,,7.142340183258056,20.062482833862305,,5.330822543464215,11.902339935302734,23.597476730753478,,,,,,,,,,,7.142340183258056,19.964041067362746,,5.230532382236522,11.73325136227533,22.92682754907121,,,,,,,,,,,7.142340183258056,20.016543426279508,,5.276820233848491,11.73325136227533,23.597476730753478,,,,,,,,,,,200,22600.0,,2716800.0,6200.0,440800.0,,,,,,,,,
2012-06-19,,7.185237884521484,20.187183380126953,,5.338537216186523,12.04201889038086,23.858718872070312,,,,,,,,,,,7.220985472370552,20.259374617986822,,5.415683633326735,12.04937071890791,23.858718872070312,,,,,,,,,,,7.185237884521484,20.128118049469858,,5.29996382368485,11.711195019971038,23.4298161928291,,,,,,,,,,,7.206686164499514,20.174057472924176,,5.3539664996145655,11.872931040912423,23.472706758232523,,,,,,,,,,,1600,21900.0,,824300.0,8800.0,570500.0,,,,,,,,,
2012-06-20,,7.185237884521484,20.226551055908203,,5.35396671295166,11.85822868347168,23.886009216308594,,,,,,,,,,,7.185237884521484,20.305305213128843,,5.423398675076041,11.961152891912556,24.092663594233407,,,,,,,,,,,7.120892362758869,20.160922800183485,,5.284534750827278,11.667086028582595,23.64036571951305,,,,,,,,,,,7.120892362758869,20.18717460317532,,5.323108144865968,11.961152891912556,23.893807635041256,,,,,,,,,,,2200,110400.0,,956300.0,2500.0,514300.0,,,,,,,,,
2012-06-21,,7.185237884521484,20.055925369262695,,5.269104957580566,11.65238094329834,22.821552276611328,,,,,,,,,,,7.185237884521484,20.226558395361295,,5.400254043202145,12.012612101517934,23.97569309860331,,,,,,,,,,,7.185237884521484,20.016548902241578,,5.245961217684472,11.65238094329834,22.81765381048614,,,,,,,,,,,7.185237884521484,20.187181928340177,,5.330822087787636,11.821468780422633,23.97569309860331,,,,,,,,,,,0,15700.0,,1017400.0,4300.0,900700.0,,,,,,,,,
2012-06-22,,7.2209858894348145,20.134668350219727,,5.083953857421875,12.159646987915039,21.928653717041016,,,,,,,,,,,7.2209858894348145,20.141231299696884,,5.3308223923545395,12.24051429889496,22.618796716823134,,,,,,,,,,,7.149490709607314,20.029663662094443,,5.083953857421875,11.762656652817824,21.788285145086558,,,,,,,,,,,7.149490709607314,20.06904010720277,,5.3308223923545395,11.762656652817824,22.568109222703434,,,,,,,,,,,700,32100.0,,1333400.0,69900.0,1768500.0,,,,,,,,,
2012-06-25,,7.185237884521484,20.036235809326172,,5.076239109039307,11.711198806762695,20.988964080810547,,,,,,,,,,,7.185237884521484,20.35125001831119,,5.107097676375589,12.115539690967895,21.72589753711223,,,,,,,,,,,7.170938576650447,19.931231072997836,,5.029951258034883,11.659736691542125,20.8524939857274,,,,,,,,,,,7.170938576650447,20.35125001831119,,5.060809825371165,11.86558304909685,21.569932139130422,,,,,,,,,,,300,36100.0,,741400.0,9400.0,1371500.0,,,,,,,,,
2012-06-26,,7.185237884521484,20.08873748779297,,5.053094863891602,11.902339935302734,21.105937957763672,,,,,,,,,,,7.185237884521484,20.095300440057567,,5.114811992413613,11.975856828116223,21.293095547977767,,,,,,,,,,,7.185237884521484,20.009983312372945,,5.022236299630595,11.762657979178917,20.50547309287075,,,,,,,,,,,7.185237884521484,20.08217453552837,,5.068524146022105,11.762657979178917,20.96946785898093,,,,,,,,,,,0,23600.0,,776800.0,8400.0,1257400.0,,,,,,,,,
2012-06-27,,7.185237884521484,20.108421325683594,,5.153386116027832,12.019967079162598,21.57773208618164,,,,,,,,,,,7.185237884521484,20.147799031894092,,5.191959513535818,12.019967079162598,21.757091265387853,,,,,,,,,,,7.185237884521484,20.023105465737356,,5.091668974305598,11.762658640948219,21.055249899548834,,,,,,,,,,,7.185237884521484,20.147799031894092,,5.099383800952468,11.961153842046583,21.254104383034612,,,,,,,,,,,0,29000.0,,713500.0,12300.0,658000.0,,,,,,,,,
2012-06-28,,7.149489402770996,20.055925369262695,,5.199673652648926,11.89498519897461,21.156625747680664,,,,,,,,,,,7.149489402770996,20.075614228650913,,5.222817763303478,12.365490954452607,21.729796898382812,,,,,,,,,,,7.149489402770996,20.003422995982767,,5.099383487447624,11.75530327698542,20.79010898093164,,,,,,,,,,,7.149489402770996,20.069051275521506,,5.1456713408935695,11.89498519897461,21.429564461700558,,,,,,,,,,,100,44400.0,,1128400.0,19000.0,645400.0,,,,,,,,,
2012-06-29,,7.149489402770996,20.443119049072266,,5.423398494720459,12.049368858337402,21.753196716308594,,,,,,,,,,,7.24958249986803,20.482495493379226,,5.431112952553763,12.2184580839143,22.03393242075484,,,,,,,,,,,7.149489402770996,20.344677312427567,,5.338537251375299,11.858225552802685,21.61282812038715,,,,,,,,,,,7.24958249986803,20.423431452796084,,5.38482510196453,12.2184580839143,21.61282812038715,,,,,,,,,,,1700,16800.0,,732600.0,15400.0,843000.0,,,,,,,,,
