Price,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2024-11-25,,,,57.16884231567383,94.87000274658203,,,62.458820740501736,97.37000274658203,,,57.02035195408595,94.33999633789062,,,58.44957389705017,97.30999755859375,,,65600.0,326200,
2024-11-26,,,,55.87882995605469,90.83999633789062,,,57.14099976176,94.7300033569336,,,55.773031948465416,90.52999877929688,,,56.491353121730576,92.11000061035156,,,69000.0,334800,
2024-11-27,,,,58.00410461425781,96.58999633789062,,,58.115471503836105,97.4000015258789,,,56.936827673239634,94.19499969482422,,,57.30805535888672,94.4800033569336,,,17300.0,340900,
2024-11-29,,,,58.32892608642578,97.01000213623047,,,59.39620302565892,98.8499984741211,,,58.14331578420226,97.0,,,58.14331578420226,97.4000015258789,,,14800.0,89900,
2024-12-02,,,,57.60411071777344,95.6500015258789,,,58.47741876562541,97.44999694824219,,,57.159567158201085,94.31999969482422,,,57.81849296191325,96.04000091552734,,,34700.0,357100,
2024-12-03,,,,57.411067962646484,95.5999984741211,,,57.81848800929094,96.33000183105469,,,56.51919825217585,93.58000183105469,,,56.67696770985056,94.12999725341797,,,16700.0,182800,
2024-12-04,,,,59.01847839355469,98.94000244140625,,,59.41476070449254,99.29000091552734,,,57.14285777124089,94.56999969482422,,,57.54007117833076,95.8499984741211,,,27700.0,298700,
2024-12-05,,,,59.229148864746094,98.86000061035156,,,61.651400751722015,103.76000213623047,,,58.75119562656683,97.79000091552734,,,61.06672194749914,102.9000015258789,,,20000.0,406100,
2024-12-06,,,,60.60268783569336,101.41999816894531,,,60.78829812751533,102.05000305175781,,,58.95072862422059,98.58499908447266,,,59.224506282860574,99.3499984741211,,,19200.0,205700,
2024-12-09,,,,57.679283142089844,96.06999969482422,,,60.16557187950545,100.3499984741211,,,57.679283142089844,95.94999694824219,,,59.178107225295136,99.0199966430664,,,48200.0,231600,
2024-12-10,,,,57.84169006347656,96.29000091552734,,,58.87277101661329,98.08999633789062,,,56.78833360970072,94.11000061035156,,,58.681588310714794,97.87999725341797,,,24700.0,203700,
2024-12-11,,,,60.23146438598633,101.2300033569336,,,60.23146438598633,101.68000030517578,,,58.644469373663924,98.47000122070312,,,58.644469373663924,98.6500015258789,,,17500.0,269700,
2024-12-12,,,,60.101531982421875,99.91000366210938,,,60.437491286212776,102.5,,,59.094578086584995,99.12999725341797,,,60.138655457168454,101.37999725341797,,,25100.0,282800,
2024-12-13,,,,61.04815673828125,101.55999755859375,,,61.04815673828124,101.91000366210938,,,59.54469493127922,99.61000061035156,,,59.54469493127922,100.26000213623047,,,39500.0,176600,
2024-12-16,,,,62.2824821472168,105.58000183105469,,,63.14558342686546,107.80000305175781,,,61.577150318113524,104.22000122070312,,,61.577150318113524,104.2699966430664,,,96700.0,456100,
2024-12-17,,,,62.73723602294922,106.43000030517578,,,63.442567893879506,108.26000213623047,,,62.30104403803942,105.58000183105469,,,63.34048010674832,107.69999694824219,,,71800.0,905000,
2024-12-18,,,,59.98088455200195,100.45999908447266,,,61.94838641486083,104.83999633789062,,,59.618939489956986,99.7699966430664,,,61.93910377515777,104.5199966430664,,,76400.0,723100,
2024-12-19,,,,57.64215850830078,96.12999725341797,,,61.96694078693811,102.65499877929688,,,57.26536195405783,95.33999633789062,,,60.70477800786648,102.20999908447266,,,64400.0,786400,
2024-12-20,,,,57.81848907470703,96.22000122070312,,,58.412450522080455,97.62000274658203,,,56.74193306627034,94.7300033569336,,,57.03891378995705,94.97000122070312,,,49600.0,460400,
2024-12-23,,,,55.86955642700195,92.91999816894531,,,57.280216730454576,95.41000366210938,,,55.69322167638929,92.19999694824219,,,57.280216730454576,95.30000305175781,,,82300.0,398500,
2024-12-24,,,,58.96348190307617,98.56999969482422,,,59.28210336808155,98.91999816894531,,,57.81740754296854,96.41500091552734,,,57.81740754296854,96.69999694824219,,,19000.0,81000,
2024-12-26,,,,57.46549606323242,95.38999938964844,,,57.98384777284177,96.42500305175781,,,57.27527884724155,94.92400360107422,,,57.75082914354038,95.58999633789062,,,43900.0,215300,
2024-12-27,,,,56.847286224365234,94.22000122070312,,,57.945806312914996,96.16999816894531,,,56.21004690291104,93.0,,,57.945806312914996,96.16999816894531,,,49700.0,185800,
2024-12-30,,,,56.6095085144043,94.2300033569336,,,57.16114497933716,94.63999938964844,,,55.1448127101494,91.05999755859375,,,55.90569246945036,92.52999877929688,,,38900.0,122300,
2024-12-31,,,,56.1910285949707,93.30999755859375,,,57.750833092996814,95.94999694824219,,,56.1910285949707,93.12000274658203,,,57.750833092996814,95.69000244140625,,,62500.0,83600,
2025-01-02,,,,58.283443450927734,97.27999877929688,,,58.64486269384503,97.79000091552734,,,57.72229395330384,95.9800033569336,,,58.01713644465227,96.4000015258789,,,48700.0,112400,
2025-01-03,,,,59.01579284667969,98.23999786376953,,,59.35818965097322,98.91000366210938,,,58.1617056204397,96.6500015258789,,,58.35002168590458,97.18000030517578,,,46900.0,67700,
2025-01-06,,,,61.12723159790039,102.16999816894531,,,61.16527649217894,102.52999877929688,,,59.32014265759919,98.82499694824219,,,59.44378674992406,99.04000091552734,,,70500.0,149000,
2025-01-07,,,,58.42611312866211,96.27999877929688,,,60.33782383579075,100.66999816894531,,,57.883986049260216,95.86000061035156,,,60.33782383579075,100.6500015258789,,,49800.0,208300,
2025-01-08,,,,56.79021453857422,93.83999633789062,,,57.91441466507289,95.69999694824219,,,56.31466425043712,92.2300033569336,,,57.37038647060721,95.30000305175781,,,58400.0,190700,
2025-01-10,,,,57.6319465637207,94.54000091552734,,,57.92203255985405,95.6500015258789,,,56.138718794195505,92.12999725341797,,,57.58914514670111,94.2300033569336,,,45400.0,149300,
2025-01-13,,,,56.875816345214844,93.63999938964844,,,56.875816345214844,93.63999938964844,,,54.66926319726763,89.08000183105469,,,55.69645360829182,90.80000305175781,,,77600.0,135900,
2025-01-14,,,,58.283443450927734,96.30000305175781,,,58.792282125438824,97.2300033569336,,,57.77936129528894,95.44000244140625,,,58.5640200138201,96.69999694824219,,,32700.0,67800,
2025-01-15,,,,59.962135314941406,99.4800033569336,,,60.3663559706463,100.65499877929688,,,59.49609805481418,98.55999755859375,,,59.624495038844096,98.63999938964844,,,28300.0,145600,
2025-01-16,,,,60.29026794433594,100.27999877929688,,,60.37586714557905,100.55500030517578,,,58.96823865815089,97.18000030517578,,,59.85276252827603,99.31999969482422,,,33900.0,83800,
2025-01-17,,,,62.34465026855469,104.66000366210938,,,63.305256696782145,106.0,,,61.05590570001455,102.30000305175781,,,61.44110030076107,102.76000213623047,,,47600.0,214800,
2025-01-21,,,,63.0484619140625,106.05999755859375,,,63.74276131351226,107.13999938964844,,,61.70740653675946,102.63999938964844,,,62.74411000136082,105.05999755859375,,,184100.0,223000,
2025-01-22,,,,62.87505340576172,104.23999786376953,,,62.894534192605555,105.05999755859375,,,61.959300339964265,103.23999786376953,,,62.63150269103499,104.55999755859375,,,117700.0,191400,
2025-01-23,,,,61.949562072753906,103.25,,,63.32318800230622,106.76000213623047,,,61.374782217619874,102.12200164794922,,,61.374782217619874,102.26000213623047,,,101000.0,782600,
2025-01-24,,,,63.099117279052734,104.80000305175781,,,63.859001768960304,107.05000305175781,,,62.84582988166167,104.62000274658203,,,62.96272947043351,105.16000366210938,,,110900.0,188600,
2025-01-27,,,,61.51116943359375,101.23999786376953,,,62.73866714720743,102.13999938964844,,,60.00115570831007,98.63999938964844,,,61.37478162458981,100.69000244140625,,,129100.0,227800,
2025-01-28,,,,62.04697799682617,101.05000305175781,,,62.630528267185234,103.63999938964844,,,61.37477937015987,101.04000091552734,,,62.08594700262133,102.55000305175781,,,58200.0,169300,
2025-01-29,,,,62.6899528503418,104.18000030517578,,,62.709441069877435,104.76899719238281,,,60.838969637379705,101.2699966430664,,,62.046979108358926,102.11000061035156,,,79700.0,169300,
2025-01-30,,,,63.16730880737305,104.87000274658203,,,63.93692994567749,106.45999908447266,,,63.16730880737305,104.69999694824219,,,63.22576603213827,104.80999755859375,,,44500.0,158500,
2025-01-31,,,,62.17362594604492,101.4000015258789,,,63.737224799590955,106.0,,,61.501427313556235,101.25,,,63.11860390517352,104.6500015258789,,,95100.0,303600,
2025-02-03,,,,61.51116943359375,101.19000244140625,,,62.10640745452461,102.04000091552734,,,58.062490336112184,94.31999969482422,,,58.20862225506732,94.62999725341797,,,115600.0,570400,
2025-02-04,,,,60.20573806762695,98.62000274658203,,,61.530654597230026,100.76000213623047,,,59.86476854145959,97.9000015258789,,,60.80000242719502,99.2300033569336,,,56900.0,465900,
2025-02-05,,,,59.41176223754883,97.20999908447266,,,60.507740459214986,99.0999984741211,,,58.99772676373275,96.43000030517578,,,60.13754233044683,98.68000030517578,,,56100.0,173900,
2025-02-06,,,,59.202308654785156,96.87000274658203,,,60.663612954822106,98.86499786376953,,,58.656753711573984,95.58499908447266,,,60.10831761811119,98.18000030517578,,,46000.0,243900,
2025-02-07,,,,58.65675354003906,95.66999816894531,,,61.03673190939406,100.13999938964844,,,58.50088123047584,95.5,,,60.82922548045284,99.56999969482422,,,60300.0,254200,
2025-02-10,,,,59.48482894897461,97.16999816894531,,,60.3128999070945,97.83999633789062,,,59.322137247057505,96.7300033569336,,,59.81605807548037,97.69999694824219,,,67200.0,932000,
2025-02-11,,,,58.25733184814453,95.08000183105469,,,59.465345062130105,97.16000366210938,,,58.20862244709515,94.62999725341797,,,59.270503741643516,96.7300033569336,,,93900.0,220700,
2025-02-12,,,,59.367919921875,96.86000061035156,,,59.728377649557466,97.4800033569336,,,57.78971235658133,94.37999725341797,,,58.04300717691436,94.55000305175781,,,78500.0,320400,
2025-02-13,,,,58.83211135864258,96.13999938964844,,,59.11657842136599,96.2699966430664,,,58.20862210973038,95.0,,,59.056177575202334,95.80999755859375,,,82800.0,123800,
2025-02-14,,,,59.43611526489258,97.22000122070312,,,60.488256144794974,98.87999725341797,,,59.00746734138921,96.20999908447266,,,59.095145748047734,96.41000366210938,,,77100.0,137300,
2025-02-18,,,,57.7117805480957,93.95999908447266,,,59.65044220830953,96.48999786376953,,,57.26364439657307,93.12000274658203,,,59.65044220830953,96.4000015258789,,,227400.0,274800,
2025-02-19,,,,58.939273834228516,95.94999694824219,,,59.16334004913123,96.5199966430664,,,58.52036630140939,95.20999908447266,,,59.02695224147645,96.16999816894531,,,105500.0,82700,
2025-02-20,,,,60.28367614746094,98.37000274658203,,,60.3810949503876,98.61000061035156,,,59.42637655980768,96.69000244140625,,,59.92321840079624,97.66000366210938,,,91500.0,87400,
2025-02-21,,,,58.150169372558594,94.72000122070312,,,60.83897143962063,99.20999908447266,,,58.04301017596123,94.48999786376953,,,60.6928395190865,99.02999877929688,,,199300.0,379700,
2025-02-24,,,,57.70203399658203,93.80000305175781,,,58.805805253813055,95.6050033569336,,,57.48770818171774,93.5,,,58.54958943018975,95.26000213623047,,,104700.0,109600,
2025-02-25,,,,54.077999114990234,87.95999908447266,,,54.91581416906567,89.0,,,52.70437323125624,85.55000305175781,,,54.745329411850086,89.0,,,206400.0,1554600,
2025-02-26,,,,51.65999984741211,84.12999725341797,,,54.194000244140625,88.16999816894531,,,50.400001525878906,82.0,,,52.45000076293945,85.6500015258789,,,115800.0,463300,
2025-02-27,,,,51.11000061035156,83.19000244140625,,,52.970001220703125,86.12000274658203,,,50.625999450683594,82.33000183105469,,,52.7400016784668,86.12000274658203,,,93400.0,311400,
2025-02-28,,,,51.540000915527344,84.05000305175781,,,52.224998474121094,84.9800033569336,,,49.560001373291016,80.96399688720703,,,50.15999984741211,81.62999725341797,,,120400.0,272100,
2025-03-03,,,,52.4900016784668,85.87999725341797,,,56.617000579833984,93.13999938964844,,,52.0,85.0,,,56.43000030517578,93.0999984741211,,,135800.0,336900,
2025-03-04,,,,52.88999938964844,86.66999816894531,,,53.79999923706055,88.69000244140625,,,50.012001037597656,81.56999969482422,,,50.849998474121094,82.52999877929688,,,68800.0,510300,
2025-03-05,,,,54.54999923706055,90.27999877929688,,,54.70000076293945,90.33999633789062,,,53.36000061035156,87.1709976196289,,,54.40999984741211,89.55000305175781,,,71700.0,407200,
2025-03-06,,,,54.0099983215332,88.87999725341797,,,55.06999969482422,91.24500274658203,,,53.45899963378906,87.5999984741211,,,54.439998626708984,89.80000305175781,,,65700.0,174400,
2025-03-07,,,,53.119998931884766,86.81999969482422,,,55.119998931884766,90.87999725341797,,,52.630001068115234,86.26000213623047,,,54.099998474121094,88.94000244140625,,,55300.0,296200,
2025-03-10,,,,48.84000015258789,79.0999984741211,,,51.145999908447266,82.62000274658203,,,47.900001525878906,77.16600036621094,,,50.959999084472656,82.55000305175781,,,158200.0,342200,
2025-03-11,,,,51.09000015258789,82.87999725341797,,,51.332000732421875,83.41500091552734,,,49.0,78.94999694824219,,,50.0,81.26000213623047,,,83400.0,672600,
2025-03-12,,,,51.13999938964844,82.7699966430664,,,51.869998931884766,83.58999633789062,,,49.89400100708008,80.56999969482422,,,51.27000045776367,83.20999908447266,,,54400.0,163100,
2025-03-13,,,,49.5,79.97000122070312,,,50.97999954223633,82.73500061035156,,,49.45000076293945,79.68000030517578,,,50.97999954223633,82.73500061035156,,,34000.0,136300,
2025-03-14,,,,52.0,84.45999908447266,,,52.45000076293945,85.18000030517578,,,51.20000076293945,82.55000305175781,,,51.38999938964844,83.1500015258789,,,41000.0,143400,
2025-03-17,,,,52.18000030517578,84.4000015258789,,,52.279998779296875,84.58699798583984,,,51.0,82.3499984741211,,,51.5,82.80000305175781,,,84300.0,171700,
2025-03-18,,,,51.0099983215332,82.13999938964844,,,51.0099983215332,82.30999755859375,,,50.13999938964844,80.91000366210938,,,50.97999954223633,82.20999908447266,,,47900.0,292400,
2025-03-19,,,,52.58000183105469,85.31999969482422,,,52.900001525878906,85.8499984741211,,,51.64099884033203,83.47000122070312,,,51.70000076293945,83.83899688720703,,,61400.0,193200,
2025-03-20,,,,52.119998931884766,84.0199966430664,,,53.29499816894531,86.29000091552734,,,51.72999954223633,83.41999816894531,,,52.540000915527344,85.02999877929688,,,108100.0,90900,
2025-03-21,,,,51.5,83.27999877929688,,,51.59000015258789,83.27999877929688,,,51.5,83.08100128173828,,,52.540000915527344,85.02999877929688,,,3950.0,6306,
